2017;3557;CURSO;SERIE;Matutino;211;Matemática;2ª Etapa - Resultado;31.00;0
2017;3557;CURSO;SERIE;Matutino;211;Matemática;3ª Etapa;10.00;0
2017;3557;CURSO;SERIE;Matutino;211;Matemática;Total;70.50;0
2017;3560;CURSO;SERIE;Matutino;211;Arte;1ª Etapa;27.50;0
2017;3560;CURSO;SERIE;Matutino;211;Arte;1ª Etapa - Resultado;27.50;0
2017;3560;CURSO;SERIE;Matutino;211;Arte;2ª Etapa;32.00;0
2017;3560;CURSO;SERIE;Matutino;211;Arte;2ª Etapa - Resultado;32.00;0
2017;3560;CURSO;SERIE;Matutino;211;Arte;Total;59.50;0
2017;3560;CURSO;SERIE;Matutino;211;Ciências da Natureza e P/S;1ª Etapa;30.00;0
2017;3560;CURSO;SERIE;Matutino;211;Ciências da Natureza e P/S;1ª Etapa - Resultado;30.00;0
2017;3560;CURSO;SERIE;Matutino;211;Ciências da Natureza e P/S;2ª Etapa;35.00;0
2017;3560;CURSO;SERIE;Matutino;211;Ciências da Natureza e P/S;2ª Etapa - Resultado;35.00;0
2017;3560;CURSO;SERIE;Matutino;211;Ciências da Natureza e P/S;3ª Etapa;10.00;0
2017;3560;CURSO;SERIE;Matutino;211;Ciências da Natureza e P/S;Total;75.00;0
2017;3560;CURSO;SERIE;Matutino;211;Educação Fisíca;1ª Etapa;30.00;0
2017;3560;CURSO;SERIE;Matutino;211;Educação Fisíca;1ª Etapa - Resultado;30.00;0
2017;3560;CURSO;SERIE;Matutino;211;Educação Fisíca;2ª Etapa;35.00;0
2017;3560;CURSO;SERIE;Matutino;211;Educação Fisíca;2ª Etapa - Resultado;35.00;0
2017;3560;CURSO;SERIE;Matutino;211;Educação Fisíca;Total;65.00;0
2017;3560;CURSO;SERIE;Matutino;211;Ensino Religioso;1ª Etapa;30.00;0
2017;3560;CURSO;SERIE;Matutino;211;Ensino Religioso;1ª Etapa - Resultado;30.00;0
2017;3560;CURSO;SERIE;Matutino;211;Ensino Religioso;2ª Etapa;35.00;0
2017;3560;CURSO;SERIE;Matutino;211;Ensino Religioso;2ª Etapa - Resultado;35.00;0
2017;3560;CURSO;SERIE;Matutino;211;Ensino Religioso;3ª Etapa;10.00;0
2017;3560;CURSO;SERIE;Matutino;211;Ensino Religioso;Total;75.00;0
2017;3560;CURSO;SERIE;Matutino;211;Geografia;1ª Etapa;28.50;0
2017;3560;CURSO;SERIE;Matutino;211;Geografia;1ª Etapa - Resultado;28.50;0
2017;3560;CURSO;SERIE;Matutino;211;Geografia;2ª Etapa;35.00;0
2017;3560;CURSO;SERIE;Matutino;211;Geografia;2ª Etapa - Resultado;35.00;0
2017;3560;CURSO;SERIE;Matutino;211;Geografia;3ª Etapa;10.00;0
2017;3560;CURSO;SERIE;Matutino;211;Geografia;Total;73.50;0
2017;3560;CURSO;SERIE;Matutino;211;História;1ª Etapa;28.50;0
2017;3560;CURSO;SERIE;Matutino;211;História;1ª Etapa - Resultado;28.50;0
2017;3560;CURSO;SERIE;Matutino;211;História;2ª Etapa;35.00;0
2017;3560;CURSO;SERIE;Matutino;211;História;2ª Etapa - Resultado;35.00;0
2017;3560;CURSO;SERIE;Matutino;211;História;3ª Etapa;10.00;0
2017;3560;CURSO;SERIE;Matutino;211;História;Total;73.50;0
2017;3560;CURSO;SERIE;Matutino;211;Informática Educacional;1ª Etapa;29.00;0
2017;3560;CURSO;SERIE;Matutino;211;Informática Educacional;1ª Etapa - Resultado;29.00;0
2017;3560;CURSO;SERIE;Matutino;211;Informática Educacional;2ª Etapa;32.50;0
2017;3560;CURSO;SERIE;Matutino;211;Informática Educacional;2ª Etapa - Resultado;32.50;0
2017;3560;CURSO;SERIE;Matutino;211;Informática Educacional;Total;61.50;0
2017;3560;CURSO;SERIE;Matutino;211;Inglês;1ª Etapa;30.00;0
2017;3560;CURSO;SERIE;Matutino;211;Inglês;1ª Etapa - Resultado;30.00;0
2017;3560;CURSO;SERIE;Matutino;211;Inglês;2ª Etapa;35.00;0
2017;3560;CURSO;SERIE;Matutino;211;Inglês;2ª Etapa - Resultado;35.00;0
2017;3560;CURSO;SERIE;Matutino;211;Inglês;Total;65.00;0
2017;3560;CURSO;SERIE;Matutino;211;Língua Portuguesa;1ª Etapa;29.00;0
2017;3560;CURSO;SERIE;Matutino;211;Língua Portuguesa;1ª Etapa - Resultado;29.00;0
2017;3560;CURSO;SERIE;Matutino;211;Língua Portuguesa;2ª Etapa;34.00;0
2017;3560;CURSO;SERIE;Matutino;211;Língua Portuguesa;2ª Etapa - Resultado;34.00;0
2017;3560;CURSO;SERIE;Matutino;211;Língua Portuguesa;3ª Etapa;9.50;0
2017;3560;CURSO;SERIE;Matutino;211;Língua Portuguesa;Total;72.50;0
2017;3560;CURSO;SERIE;Matutino;211;Matemática;1ª Etapa;30.00;0
2017;3560;CURSO;SERIE;Matutino;211;Matemática;1ª Etapa - Resultado;30.00;0
2017;3560;CURSO;SERIE;Matutino;211;Matemática;2ª Etapa;34.50;0
2017;3560;CURSO;SERIE;Matutino;211;Matemática;2ª Etapa - Resultado;34.50;0
2017;3560;CURSO;SERIE;Matutino;211;Matemática;3ª Etapa;10.00;0
2017;3560;CURSO;SERIE;Matutino;211;Matemática;Total;74.50;0
2017;3561;CURSO;SERIE;Matutino;211;Arte;1ª Etapa;27.00;0
2017;3561;CURSO;SERIE;Matutino;211;Arte;1ª Etapa - Resultado;27.00;0
2017;3561;CURSO;SERIE;Matutino;211;Arte;2ª Etapa;30.00;0
2017;3561;CURSO;SERIE;Matutino;211;Arte;2ª Etapa - Resultado;30.00;0
2017;3561;CURSO;SERIE;Matutino;211;Arte;Total;57.00;0
2017;3561;CURSO;SERIE;Matutino;211;Ciências da Natureza e P/S;1ª Etapa;27.50;0
2017;3561;CURSO;SERIE;Matutino;211;Ciências da Natureza e P/S;1ª Etapa - Resultado;27.50;0
2017;3561;CURSO;SERIE;Matutino;211;Ciências da Natureza e P/S;2ª Etapa;33.50;0
2017;3561;CURSO;SERIE;Matutino;211;Ciências da Natureza e P/S;2ª Etapa - Resultado;33.50;0
2017;3561;CURSO;SERIE;Matutino;211;Ciências da Natureza e P/S;3ª Etapa;10.00;0
2017;3561;CURSO;SERIE;Matutino;211;Ciências da Natureza e P/S;Total;71.00;0
2017;3561;CURSO;SERIE;Matutino;211;Educação Fisíca;1ª Etapa;30.00;0
2017;3561;CURSO;SERIE;Matutino;211;Educação Fisíca;1ª Etapa - Resultado;30.00;0
2017;3561;CURSO;SERIE;Matutino;211;Educação Fisíca;2ª Etapa;35.00;0
2017;3561;CURSO;SERIE;Matutino;211;Educação Fisíca;2ª Etapa - Resultado;35.00;0
2017;3561;CURSO;SERIE;Matutino;211;Educação Fisíca;Total;65.00;0
